TAREFA;DESCRICAO DAS TAREFAS;INICIO;DT. CRIAÇÃO DA TAREFA (PRIMAVERA);NECESSIDADE;Nº MRP;DT.MAT.PROJ.;DATA MRP;STATUS TRF;PRODUTO;MATERIAL;PART NUMBER;DESCRICAO;UM;QTDE EMP.;QTDE REQ.;SALDO EMPENHO;SOLIC/EMP;ARMZ;STATUS;OUTROS AMZ;NUM.SOLIC.;ITEM;FORNECEDOR;PEDIDO;DT.PEDIDO;ITEM;QTDE RECEB.;QTDE PEDIDO;VLR UNIT;VLR TOTAL;OBS.;Falta Qtde. Pedido;CUSTO EMPENHADO;CUSTO REQUISITADO;CHEGADA MIAMI;CHEGADA BRASIL;CHEGADA DIGEX;NOTA FISCAL;SERIE;DATA NF;LIB.ESTOQUE;LOCAL;QTDE LIB.;REF.IMP.;END.;OBSERVACAO;EDT;MAT. ALTERNATIVO;WBS;ATA;ZONA/AREA;SKILL
N370092001;RH WING - ACCESS PANELS - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Não Iniciado;CS030200000003;Digex;ICQL MP 213 V;SOLVENT;L;1;0;1;EMPENHO;01;OK;;-;-;-;-;-;-;-;-;-;-;-;-;21,91;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370092001;RH WING - ACCESS PANELS - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Não Iniciado;CS030900000031;Digex;KCP WIPER WYPALL X60 JMB 1X185;KCP WIPER WYPALL X-60 JUMBO 1X185M;RL;1;0;1;SC+EMPENHO;01;-;;041070;0001;-;-;-;-;-;-;-;-;-;-;239;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370092001;RH WING - ACCESS PANELS - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Não Iniciado;CS080100000313;Digex;EY3804AB;RESIN;KT;0,3;0;0,3;EMPENHO;02;-;;"040983
041003";"0071
0027";-;-;-;-;-;-;-;-;-;-;2131,51;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370092001;RH WING - ACCESS PANELS - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Não Iniciado;CS080100000313;Digex;EY3804AB;RESIN;KT;0,7;0;0,7;SC+EMPENHO;02;-;;041070;0002;-;-;-;-;-;-;-;-;-;-;4973,53;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370092001;RH WING - ACCESS PANELS - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Não Iniciado;CS080100001109;Digex;25X50 AMARELA;FITA CREPE HIGH LAND 25X50 YELLOW;UN;1;0;1;EMPENHO;01;-;;-;-;-;-;-;-;-;-;-;-;-;-;6,82;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370092001;RH WING - ACCESS PANELS - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Não Iniciado;CS080300000578;Digex;10P20-44;PRIMER;L;0,1;0;0,1;SC+EMPENHO;01;-;;041071;0003;-;-;-;-;-;-;-;-;-;-;465,83;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370092001;RH WING - ACCESS PANELS - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Não Iniciado;CS080300000586;Digex;512X310;PRIMER FOR COMPOSITES;UN;1;0;1;EMPENHO;01;-;;041053;0002;-;-;-;-;-;-;-;-;-;-;4334,56;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370092001;RH WING - ACCESS PANELS - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Não Iniciado;CS080300000848;Digex;PRD262;TRANSPARENT METERING GLASS;CX;10;0;10;EMPENHO;01;-;;032981;0001;000019-TANBY;042803;02/05/2023;0002;10;240;R$  .645833;R$  155;-;0;30,67;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370092001;RH WING - ACCESS PANELS - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Não Iniciado;CS080300001258;Digex;ECL-G-1622/PC-233/TR-109;ECLIPSE POLYURETHANE TOPCOAT - WHITE BAC70846;L;1;0;1;SC+EMPENHO;01;-;;041071;0004;-;-;-;-;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370092001;RH WING - ACCESS PANELS - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Não Iniciado;CS080700000034;Digex;DISCO ROLOC S. BRITE VERM. 2;DISCO ROLOC S. BRITE VERM. 2;UN;10;0;10;EMPENHO;01;-;;024716;0025;000020-TINTAS JD;033506;08/05/2018;0014;0;200;R$  9.1;R$  1820;-;0;80,97;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370092001;RH WING - ACCESS PANELS - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Não Iniciado;CS080700000072;Digex;HCS2410-030;FABRIC-FIBERGLASS DRY TYH3 CL7 ST7781 REV R AMS-C-9084 TYVIII-B CL1 & 2;YD;0,5;0;0,5;EMPENHO;01;OK;;-;-;-;-;-;-;-;-;-;-;-;-;34,79;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370092001;RH WING - ACCESS PANELS - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Não Iniciado;CS080700000160;Digex;VELCRO 80;LIXA COM VELCRO 80;UN;10;0;10;EMPENHO;01;OK;;-;-;-;-;-;-;-;-;-;-;-;-;22,96;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370092001;RH WING - ACCESS PANELS - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Não Iniciado;CS080700000164;Digex;VELCRO 150;LIXA COM VELCRO 150;UN;10;0;10;EMPENHO;01;OK;;-;-;-;-;-;-;-;-;-;-;-;-;21,18;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370092001;RH WING - ACCESS PANELS - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Não Iniciado;CS080700000184;Digex;LIXA COM VELCRO GR:120;LIXA COM VELCRO 120;UN;10;0;10;EMPENHO;01;-;;023268;0010;000020-TINTAS JD;031968;04/10/2017;0010;0;200;R$  2.03;R$  406;-;0;28,5;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370092001;RH WING - ACCESS PANELS - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Não Iniciado;CS080700000225;Digex;LIXA COM VELCRO 180;LIXA COM VELCRO 180;UN;10;0;10;EMPENHO;01;OK;;-;-;-;-;-;-;-;-;-;-;-;-;22,88;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370092001;RH WING - ACCESS PANELS - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Não Iniciado;CS080700003721;Digex;DISCO SPEEDLOK GRAO 120;DISCO SPEEDLOK GRAO 120;UN;10;0;10;EMPENHO;01;-;98 = 1;-;-;-;-;-;-;-;-;-;-;-;-;65,79;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370092001;RH WING - ACCESS PANELS - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Não Iniciado;CS080700004237;Digex;FITA CREPE 48X50 AMARELA;FITA CREPE 48X50 AMARELA;UN;1;0;1;SC+EMPENHO;01;OK-CHECK;;041071;0007;-;-;-;-;-;-;-;-;-;-;16,94;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370092001;RH WING - ACCESS PANELS - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Não Iniciado;EP090000043118;Digex;ECLG1622QTKT;KIT PAINT;EA;1;0;1;SC+EMPENHO;01;-;;041071;0008;-;-;-;-;-;-;-;-;-;-;3392,98;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370124001;LH WING - ACCESS PANELS -  521CB/521FB/521JB/521MB/521QB/521TB/521WB/521ZB - COMPOSITE AND;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS030200000003;Digex;ICQL MP 213 V;SOLVENT;L;0,3;0;0,3;EMPENHO;01;OK;;-;-;-;-;-;-;-;-;-;-;-;-;6,57;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370124001;LH WING - ACCESS PANELS -  521CB/521FB/521JB/521MB/521QB/521TB/521WB/521ZB - COMPOSITE AND;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS030900000031;Digex;KCP WIPER WYPALL X60 JMB 1X185;KCP WIPER WYPALL X-60 JUMBO 1X185M;RL;0,3;0;0,3;SC+EMPENHO;01;-;;041070;0001;-;-;-;-;-;-;-;-;-;-;71,7;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370124001;LH WING - ACCESS PANELS -  521CB/521FB/521JB/521MB/521QB/521TB/521WB/521ZB - COMPOSITE AND;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS080100000313;Digex;EY3804AB;RESIN;KT;0,3;0;0,3;SC+EMPENHO;02;-;;041070;0002;-;-;-;-;-;-;-;-;-;-;2131,51;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370124001;LH WING - ACCESS PANELS -  521CB/521FB/521JB/521MB/521QB/521TB/521WB/521ZB - COMPOSITE AND;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS080100001109;Digex;25X50 AMARELA;FITA CREPE HIGH LAND 25X50 YELLOW;UN;1;0;1;EMPENHO;01;-;;-;-;-;-;-;-;-;-;-;-;-;-;6,82;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370124001;LH WING - ACCESS PANELS -  521CB/521FB/521JB/521MB/521QB/521TB/521WB/521ZB - COMPOSITE AND;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS080300000586;Digex;512X310;PRIMER FOR COMPOSITES;UN;0,1;0;0,1;EMPENHO;01;-;;041053;0002;-;-;-;-;-;-;-;-;-;-;433,46;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370124001;LH WING - ACCESS PANELS -  521CB/521FB/521JB/521MB/521QB/521TB/521WB/521ZB - COMPOSITE AND;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS080300000848;Digex;PRD262;TRANSPARENT METERING GLASS;CX;3;0;3;EMPENHO;01;-;;032981;0001;000019-TANBY;042803;02/05/2023;0002;10;240;R$  .645833;R$  155;-;0;9,2;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370124001;LH WING - ACCESS PANELS -  521CB/521FB/521JB/521MB/521QB/521TB/521WB/521ZB - COMPOSITE AND;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS080700000034;Digex;DISCO ROLOC S. BRITE VERM. 2;DISCO ROLOC S. BRITE VERM. 2;UN;3;0;3;EMPENHO;01;-;;024716;0025;000020-TINTAS JD;033506;08/05/2018;0014;0;200;R$  9.1;R$  1820;-;0;24,29;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370124001;LH WING - ACCESS PANELS -  521CB/521FB/521JB/521MB/521QB/521TB/521WB/521ZB - COMPOSITE AND;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS080700000184;Digex;LIXA COM VELCRO GR:120;LIXA COM VELCRO 120;UN;3;0;3;EMPENHO;01;-;;023268;0010;000020-TINTAS JD;031968;04/10/2017;0010;0;200;R$  2.03;R$  406;-;0;8,55;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370124001;LH WING - ACCESS PANELS -  521CB/521FB/521JB/521MB/521QB/521TB/521WB/521ZB - COMPOSITE AND;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS080700003721;Digex;DISCO SPEEDLOK GRAO 120;DISCO SPEEDLOK GRAO 120;UN;3;0;3;EMPENHO;01;-;98 = 1;-;-;-;-;-;-;-;-;-;-;-;-;19,74;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370124001;LH WING - ACCESS PANELS -  521CB/521FB/521JB/521MB/521QB/521TB/521WB/521ZB - COMPOSITE AND;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS080700004237;Digex;FITA CREPE 48X50 AMARELA;FITA CREPE 48X50 AMARELA;UN;1;0;1;SC+EMPENHO;01;OK-CHECK;;041071;0007;-;-;-;-;-;-;-;-;-;-;16,94;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370124001;LH WING - ACCESS PANELS -  521CB/521FB/521JB/521MB/521QB/521TB/521WB/521ZB - COMPOSITE AND;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;EP090000043118;Digex;ECLG1622QTKT;KIT PAINT;EA;0,1;0;0,1;SC+EMPENHO;01;-;;041071;0008;-;-;-;-;-;-;-;-;-;-;339,3;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370124001;LH WING - ACCESS PANELS -  521CB/521FB/521JB/521MB/521QB/521TB/521WB/521ZB - COMPOSITE AND;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS080700000073;Digex;HCS2410-010;FABRIC-FIBERGLASS DRY TYD CL7 ST120 REV T AMS-C-9084 TYIII CL1 & 2;YD;0,3;0;0,3;SC+EMPENHO;01;-;;041071;0009;-;-;-;-;-;-;-;-;-;-;20,85;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370130001;LH WING - ACCESS PANELS - 561BB - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS030200000003;Digex;ICQL MP 213 V;SOLVENT;L;0,1;0;0,1;EMPENHO;01;OK;;-;-;-;-;-;-;-;-;-;-;-;-;2,19;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370130001;LH WING - ACCESS PANELS - 561BB - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS030900000031;Digex;KCP WIPER WYPALL X60 JMB 1X185;KCP WIPER WYPALL X-60 JUMBO 1X185M;RL;0,1;0;0,1;SC+EMPENHO;01;-;;041070;0001;-;-;-;-;-;-;-;-;-;-;23,9;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370130001;LH WING - ACCESS PANELS - 561BB - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS080100000313;Digex;EY3804AB;RESIN;KT;0,1;0;0,1;SC+EMPENHO;02;-;;041071;0002;-;-;-;-;-;-;-;-;-;-;710,5;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370130001;LH WING - ACCESS PANELS - 561BB - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS080100001109;Digex;25X50 AMARELA;FITA CREPE HIGH LAND 25X50 YELLOW;UN;1;0;1;EMPENHO;01;-;;-;-;-;-;-;-;-;-;-;-;-;-;6,82;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370130001;LH WING - ACCESS PANELS - 561BB - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS080300000848;Digex;PRD262;TRANSPARENT METERING GLASS;CX;2;0;2;EMPENHO;01;-;;032981;0001;000019-TANBY;042803;02/05/2023;0002;10;240;R$  .645833;R$  155;-;0;6,13;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370130001;LH WING - ACCESS PANELS - 561BB - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS080700000034;Digex;DISCO ROLOC S. BRITE VERM. 2;DISCO ROLOC S. BRITE VERM. 2;UN;2;0;2;EMPENHO;01;-;;024716;0025;000020-TINTAS JD;033506;08/05/2018;0014;0;200;R$  9.1;R$  1820;-;0;16,19;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370130001;LH WING - ACCESS PANELS - 561BB - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS080700000184;Digex;LIXA COM VELCRO GR:120;LIXA COM VELCRO 120;UN;2;0;2;EMPENHO;01;-;;023268;0010;000020-TINTAS JD;031968;04/10/2017;0010;0;200;R$  2.03;R$  406;-;0;5,7;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370130001;LH WING - ACCESS PANELS - 561BB - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS080700003721;Digex;DISCO SPEEDLOK GRAO 120;DISCO SPEEDLOK GRAO 120;UN;2;0;2;EMPENHO;01;-;98 = 1;-;-;-;-;-;-;-;-;-;-;-;-;13,16;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370130001;LH WING - ACCESS PANELS - 561BB - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS080700004237;Digex;FITA CREPE 48X50 AMARELA;FITA CREPE 48X50 AMARELA;UN;1;0;1;SC+EMPENHO;01;OK-CHECK;;041071;0007;-;-;-;-;-;-;-;-;-;-;16,94;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370130001;LH WING - ACCESS PANELS - 561BB - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;EP090000043118;Digex;ECLG1622QTKT;KIT PAINT;EA;0,1;0;0,1;SC+EMPENHO;01;-;;041071;0008;-;-;-;-;-;-;-;-;-;-;339,3;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370130001;LH WING - ACCESS PANELS - 561BB - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS080700000073;Digex;HCS2410-010;FABRIC-FIBERGLASS DRY TYD CL7 ST120 REV T AMS-C-9084 TYIII CL1 & 2;YD;0,1;0;0,1;SC+EMPENHO;01;-;;041071;0009;-;-;-;-;-;-;-;-;-;-;6,95;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370130001;LH WING - ACCESS PANELS - 561BB - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS080300000988;Digex;0512X310XXIKG22;COMPOSITE PRIMER;UN;0,1;0;0,1;SC+EMPENHO;01;-;;041071;0010;-;-;-;-;-;-;-;-;-;-;0;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370400001;LH WING - ACCESS PANELS - 511AB - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS030200000003;Digex;ICQL MP 213 V;SOLVENT;L;0,1;0;0,1;EMPENHO;01;OK;;-;-;-;-;-;-;-;-;-;-;-;-;2,19;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370400001;LH WING - ACCESS PANELS - 511AB - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS030900000031;Digex;KCP WIPER WYPALL X60 JMB 1X185;KCP WIPER WYPALL X-60 JUMBO 1X185M;RL;0,1;0;0,1;SC+EMPENHO;01;-;;041070;0001;-;-;-;-;-;-;-;-;-;-;23,9;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370400001;LH WING - ACCESS PANELS - 511AB - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS080100000313;Digex;EY3804AB;RESIN;KT;0,1;0;0,1;SC+EMPENHO;02;-;;041071;0002;-;-;-;-;-;-;-;-;-;-;710,5;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370400001;LH WING - ACCESS PANELS - 511AB - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS080100001109;Digex;25X50 AMARELA;FITA CREPE HIGH LAND 25X50 YELLOW;UN;1;0;1;EMPENHO;01;-;;-;-;-;-;-;-;-;-;-;-;-;-;6,82;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370400001;LH WING - ACCESS PANELS - 511AB - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS080300000586;Digex;512X310;PRIMER FOR COMPOSITES;UN;0,1;0;0,1;EMPENHO;01;-;;041053;0002;-;-;-;-;-;-;-;-;-;-;433,46;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370400001;LH WING - ACCESS PANELS - 511AB - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS080300000848;Digex;PRD262;TRANSPARENT METERING GLASS;CX;2;0;2;EMPENHO;01;-;;032981;0001;000019-TANBY;042803;02/05/2023;0002;10;240;R$  .645833;R$  155;-;0;6,13;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370400001;LH WING - ACCESS PANELS - 511AB - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS080700000034;Digex;DISCO ROLOC S. BRITE VERM. 2;DISCO ROLOC S. BRITE VERM. 2;UN;2;0;2;EMPENHO;01;-;;024716;0025;000020-TINTAS JD;033506;08/05/2018;0014;0;200;R$  9.1;R$  1820;-;0;16,19;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370400001;LH WING - ACCESS PANELS - 511AB - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS080700000184;Digex;LIXA COM VELCRO GR:120;LIXA COM VELCRO 120;UN;2;0;2;EMPENHO;01;-;;023268;0010;000020-TINTAS JD;031968;04/10/2017;0010;0;200;R$  2.03;R$  406;-;0;5,7;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370400001;LH WING - ACCESS PANELS - 511AB - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS080700003721;Digex;DISCO SPEEDLOK GRAO 120;DISCO SPEEDLOK GRAO 120;UN;2;0;2;EMPENHO;01;-;98 = 1;-;-;-;-;-;-;-;-;-;-;-;-;13,16;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370400001;LH WING - ACCESS PANELS - 511AB - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;CS080700004237;Digex;FITA CREPE 48X50 AMARELA;FITA CREPE 48X50 AMARELA;UN;1;0;1;SC+EMPENHO;01;OK-CHECK;;041071;0007;-;-;-;-;-;-;-;-;-;-;16,94;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
N370400001;LH WING - ACCESS PANELS - 511AB - COMPOSITE AND PAINT DAMAGE;25/02/2026;01/04/2026;01/04/2026;029604;02/04/2026;02/04/2026;Em execução;EP090000043118;Digex;ECLG1622QTKT;KIT PAINT;EA;0,1;0;0,1;SC+EMPENHO;01;-;;041071;0008;-;-;-;-;-;-;-;-;-;-;339,3;0;-;-;-;-;-;-;-;-;-;-;;-;NRAPABXCAP;NÃO;Aprovadas Abaixo do CAP;;;
